split,sample_id,mean_cloud_probability_t0,mean_cloud_probability_t1,mean_cloud_probability_t2,mean_cloud_probability_t3,mask_area_fraction_t0,mask_pixel_count_t0,category,has_any_threshold_clean_timestep,all_timesteps_have_detected_cloud,t0_not_detected_other_cloudy,t0_cloudy_later_cleaner,cleanest_timestep
train,ROIs2017_115_patch_190,0.0670775,0.06560742,0.6376361,0.6483347,0.0,0,empty/not-detected,True,False,True,False,1
validation,ROIs1868_127_patch_53,0.098126456,0.20779654,0.09572287,0.52092063,0.105316162109375,6902,medium,False,True,False,True,2
validation,ROIs1970_57_patch_18,0.062164064,0.087111525,0.076529846,0.108609036,0.000579833984375,38,light,True,False,False,False,0
validation,ROIs1970_57_patch_44,0.06227351,0.08845217,0.07764837,0.11671368,6.103515625e-05,4,light,True,False,False,False,0
validation,ROIs1970_57_patch_76,0.058524907,0.075639114,0.078614056,0.09758038,0.0,0,empty/not-detected,True,False,False,False,0
validation,ROIs1970_57_patch_90,0.07393353,0.0876575,0.09302454,0.099039234,0.0006256103515625,41,light,True,False,False,False,0
validation,ROIs2017_130_patch_168,0.09185146,0.061953176,0.06667317,0.1095191,0.0091400146484375,599,light,False,True,False,True,1
validation,ROIs1970_112_patch_262,0.6560509,0.1661951,0.06840795,0.42147553,1.0,65536,heavy,False,True,False,True,2
validation,ROIs2017_115_patch_33,0.063933566,0.060505673,0.08022445,0.72703314,1.52587890625e-05,1,light,True,False,True,False,1
validation,ROIs1970_57_patch_72,0.080199406,0.09436829,0.09335335,0.10730516,0.001220703125,80,light,True,False,True,False,0
validation,ROIs2017_115_patch_0,0.061210997,0.07145754,0.6491909,0.7142645,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs1868_127_patch_173,0.09210485,0.46266156,0.098629236,0.28473023,0.008544921875,560,light,False,True,False,False,0
validation,ROIs2017_115_patch_10,0.08404331,0.058794912,0.2945907,0.7495189,0.0,0,empty/not-detected,True,False,True,False,1
validation,ROIs1970_83_patch_43,0.10688068,0.11074611,0.08996883,0.27931404,0.0774078369140625,5073,light,True,False,False,True,2
validation,ROIs1868_127_patch_17,0.08857018,0.14315131,0.091314994,0.53230304,0.0391998291015625,2569,light,True,False,False,False,0
validation,ROIs1970_83_patch_102,0.096920736,0.13827343,0.09301628,0.26293024,0.02459716796875,1612,light,False,True,False,True,2
validation,ROIs2017_115_patch_226,0.069370866,0.07050181,0.36039564,0.71211624,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs2017_115_patch_231,0.06778154,0.066561714,0.60217327,0.61622345,0.0,0,empty/not-detected,True,False,True,False,1
validation,ROIs2017_115_patch_51,0.07401426,0.068912804,0.08369907,0.72725964,0.002685546875,176,light,True,False,True,False,1
validation,ROIs1970_112_patch_118,0.12253173,0.14546254,0.031721592,0.6381207,0.26251220703125,17204,medium,False,True,False,True,2
validation,ROIs2017_115_patch_38,0.069121905,0.059442848,0.61552024,0.75035775,0.0,0,empty/not-detected,True,False,True,False,1
validation,ROIs2017_130_patch_163,0.09047772,0.07107276,0.070625335,0.118322164,0.006103515625,400,light,False,True,False,True,2
validation,ROIs2017_130_patch_61,0.0942259,0.08771925,0.08944154,0.13393518,0.000762939453125,50,light,False,True,False,True,1
validation,ROIs2017_115_patch_177,0.07028322,0.067430094,0.09460701,0.7001428,4.57763671875e-05,3,light,True,False,True,False,1
validation,ROIs2017_130_patch_95,0.09733076,0.07390271,0.07514883,0.11661187,0.03424072265625,2244,light,True,False,True,False,1
validation,ROIs2017_69_patch_79,0.029768527,0.58517814,0.032397855,0.25454688,1.52587890625e-05,1,light,True,False,False,False,0
validation,ROIs2017_130_patch_42,0.103794545,0.095039904,0.09601633,0.12434753,0.0156707763671875,1027,light,True,False,True,False,1
validation,ROIs1868_127_patch_144,0.09291525,0.32038197,0.105416544,0.24862097,0.0098419189453125,645,light,True,False,True,False,0
validation,ROIs2017_69_patch_99,0.029004,0.5847816,0.033544123,0.42641404,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs1868_127_patch_258,0.09865007,0.4880785,0.11276825,0.296558,0.0074920654296875,491,light,True,False,True,False,0
validation,ROIs2017_69_patch_96,0.037169535,0.5665845,0.040147696,0.6069085,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs1970_112_patch_256,0.6848761,0.056876216,0.18757565,0.56644887,1.0,65536,heavy,False,True,False,True,1
validation,ROIs1970_112_patch_97,0.05984333,0.18560584,0.16123801,0.6838344,0.0095367431640625,625,light,True,False,True,False,0
validation,ROIs2017_69_patch_199,0.044615474,0.6405238,0.053617653,0.3351802,1.52587890625e-05,1,light,True,False,False,False,0
validation,ROIs1868_127_patch_126,0.09992119,0.14149556,0.11428515,0.33160007,0.051971435546875,3406,light,False,True,False,False,0
validation,ROIs2017_115_patch_24,0.073974244,0.06386406,0.20858818,0.71572375,0.0,0,empty/not-detected,True,False,True,False,1
validation,ROIs1970_57_patch_98,0.06527617,0.083795995,0.086049534,0.11166433,0.0,0,empty/not-detected,True,False,False,False,0
validation,ROIs1970_57_patch_251,0.06078776,0.07297165,0.08817925,0.09778655,0.0025634765625,168,light,True,False,False,False,0
validation,ROIs1868_127_patch_265,0.11546619,0.51384634,0.12531687,0.3814748,0.0031585693359375,207,light,True,False,True,False,0
validation,ROIs1868_127_patch_223,0.095170364,0.39780253,0.10653682,0.39318806,0.035614013671875,2334,light,False,True,False,False,0
validation,ROIs1970_112_patch_191,0.30148622,0.075565666,0.04611269,0.6898392,0.9232177734375,60504,heavy,True,False,False,True,2
validation,ROIs2017_130_patch_92,0.10139626,0.06379634,0.058431357,0.11626011,0.0724029541015625,4745,light,True,False,False,True,2
validation,ROIs1868_127_patch_139,0.09071206,0.6685131,0.09600393,0.42631182,9.1552734375e-05,6,light,True,False,True,False,0
validation,ROIs1970_112_patch_186,0.6297661,0.076563954,0.067820765,0.7198457,1.0,65536,heavy,False,True,False,True,2
validation,ROIs2017_69_patch_270,0.05066607,0.6645056,0.057660364,0.23597215,0.00140380859375,92,light,False,True,False,False,0
validation,ROIs2017_69_patch_28,0.03817409,0.6114054,0.046494637,0.5549659,0.000396728515625,26,light,True,False,True,False,0
validation,ROIs2017_130_patch_47,0.08852647,0.07999009,0.084925,0.15574652,0.002410888671875,158,light,True,False,True,False,1
validation,ROIs2017_130_patch_203,0.096932195,0.06750904,0.07215957,0.109873556,0.0079803466796875,523,light,True,False,True,False,1
validation,ROIs2017_69_patch_128,0.040425815,0.46235,0.045572586,0.640859,1.52587890625e-05,1,light,True,False,False,False,0
validation,ROIs1970_83_patch_88,0.086430795,0.14970261,0.08730656,0.2891863,0.01953125,1280,light,True,False,False,False,0
validation,ROIs2017_69_patch_26,0.028715098,0.5917616,0.0331157,0.5674093,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs2017_69_patch_43,0.029913012,0.6122973,0.034202993,0.5269227,0.0,0,empty/not-detected,True,False,False,False,0
validation,ROIs1970_112_patch_223,0.54190034,0.06575087,0.03932236,0.7513499,0.9999542236328125,65533,heavy,True,False,False,True,2
validation,ROIs2017_130_patch_241,0.09787759,0.069227435,0.06646346,0.09180908,0.0193328857421875,1267,light,True,False,True,False,2
validation,ROIs2017_69_patch_178,0.04159066,0.6308426,0.047184575,0.1626029,0.0,0,empty/not-detected,True,False,False,False,0
validation,ROIs1970_57_patch_1,0.057571083,0.08675796,0.07146451,0.11170135,3.0517578125e-05,2,light,True,False,False,False,0
validation,ROIs2017_69_patch_122,0.036731023,0.56320673,0.040294763,0.48514867,0.0,0,empty/not-detected,True,False,False,False,0
validation,ROIs1970_112_patch_6,0.04743353,0.15686661,0.093368664,0.6521425,0.01287841796875,844,light,False,True,False,False,0
validation,ROIs1970_112_patch_26,0.044153094,0.118815824,0.04905779,0.6189935,0.0002288818359375,15,light,False,True,False,False,0
validation,ROIs2017_69_patch_38,0.042514723,0.6319566,0.04592553,0.3845935,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs1868_127_patch_222,0.100432366,0.552155,0.11491066,0.332489,0.0039825439453125,261,light,True,False,True,False,0
validation,ROIs2017_69_patch_72,0.036254324,0.46261495,0.042889215,0.6113065,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs1868_127_patch_183,0.09797355,0.36363307,0.10850266,0.24660833,0.0025177001953125,165,light,False,True,False,False,0
validation,ROIs1868_127_patch_257,0.097050674,0.5013087,0.11601574,0.22855832,0.008056640625,528,light,False,True,False,False,0
validation,ROIs1970_57_patch_75,0.053770028,0.072064444,0.0756969,0.09709974,0.0,0,empty/not-detected,True,False,False,False,0
validation,ROIs2017_130_patch_113,0.09550268,0.06950633,0.073634036,0.11719048,0.002716064453125,178,light,True,False,True,False,1
validation,ROIs1970_57_patch_202,0.062288765,0.07928447,0.092463,0.11530239,6.103515625e-05,4,light,True,False,True,False,0
validation,ROIs1970_112_patch_106,0.38743675,0.37223956,0.068188466,0.68749,0.923004150390625,60490,heavy,False,True,False,True,2
validation,ROIs1970_83_patch_15,0.06115028,0.19257843,0.0593075,0.24133912,0.0,0,empty/not-detected,True,False,False,True,2
validation,ROIs1970_57_patch_121,0.06124336,0.074626334,0.09268814,0.09786954,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs1970_112_patch_95,0.04270763,0.22691122,0.051629957,0.68232965,0.0115814208984375,759,light,True,False,True,False,0
validation,ROIs1868_127_patch_156,0.10027451,0.6587659,0.11116254,0.46434158,0.0012054443359375,79,light,True,False,True,False,0
validation,ROIs2017_115_patch_218,0.05691866,0.057884417,0.55807406,0.67841077,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs2017_69_patch_66,0.031404234,0.6091954,0.035634845,0.36199164,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs2017_69_patch_18,0.033389885,0.6338652,0.03725826,0.6176189,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs1868_127_patch_202,0.09590727,0.5287325,0.10900415,0.2760214,0.000396728515625,26,light,True,False,True,False,0
validation,ROIs2017_115_patch_254,0.061460692,0.062261302,0.24487665,0.6282523,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs2017_115_patch_117,0.077991895,0.059495956,0.30133426,0.67849326,0.0,0,empty/not-detected,True,False,True,False,1
validation,ROIs2017_130_patch_117,0.09981727,0.089781865,0.09428749,0.13184679,0.026763916015625,1754,light,False,True,False,True,1
validation,ROIs1868_127_patch_106,0.09160192,0.54522866,0.08962033,0.33959308,0.0047149658203125,309,light,True,False,False,True,2
validation,ROIs1970_112_patch_53,0.71724004,0.33596823,0.055513214,0.6865106,1.0,65536,heavy,False,True,False,True,2
validation,ROIs2017_130_patch_83,0.088702224,0.068680555,0.08367815,0.17780627,0.0003662109375,24,light,False,True,False,True,1
validation,ROIs2017_130_patch_193,0.113115884,0.0937387,0.09601637,0.14293568,0.030364990234375,1990,light,True,False,True,False,1
validation,ROIs2017_115_patch_99,0.072453395,0.060258254,0.091460526,0.7034315,0.0,0,empty/not-detected,True,False,True,False,1
validation,ROIs2017_69_patch_219,0.040206563,0.6510031,0.048611224,0.17647278,9.1552734375e-05,6,light,True,False,False,False,0
validation,ROIs1970_83_patch_107,0.07444979,0.17872144,0.07665473,0.2565562,0.00286865234375,188,light,True,False,True,False,0
validation,ROIs1970_83_patch_254,0.09256293,0.12415363,0.10560449,0.31652054,4.57763671875e-05,3,light,True,False,True,False,0
validation,ROIs1970_112_patch_27,0.06546474,0.18277921,0.045399386,0.6394814,0.04913330078125,3220,light,False,True,False,True,2
validation,ROIs1868_127_patch_216,0.112531185,0.57683027,0.116969556,0.12791435,0.1640777587890625,10753,medium,True,False,True,False,0
validation,ROIs2017_115_patch_188,0.066558465,0.06911555,0.506158,0.69902843,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs1970_112_patch_7,0.059900284,0.13938166,0.07640229,0.647238,0.0349578857421875,2291,light,False,True,False,False,0
validation,ROIs2017_115_patch_256,0.06822309,0.06837715,0.08876853,0.7019336,0.0015411376953125,101,light,True,False,True,False,0
validation,ROIs2017_130_patch_28,0.10845286,0.121932276,0.11241114,0.13473576,0.0154571533203125,1013,light,False,True,False,False,0
validation,ROIs1868_127_patch_65,0.09355684,0.30496427,0.099158704,0.5004862,0.0225830078125,1480,light,False,True,False,False,0
validation,ROIs2017_130_patch_91,0.093456686,0.06643522,0.06789671,0.14040859,0.00408935546875,268,light,True,False,True,False,1
validation,ROIs1970_83_patch_257,0.08237949,0.18519598,0.09489264,0.27413648,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs1868_127_patch_5,0.09064428,0.55363417,0.09445326,0.52558655,7.62939453125e-05,5,light,True,False,True,False,0
validation,ROIs2017_69_patch_100,0.035358977,0.57264394,0.04016166,0.33127847,3.0517578125e-05,2,light,True,False,False,False,0
validation,ROIs2017_130_patch_130,0.1010386,0.06197682,0.055188663,0.10964086,0.025604248046875,1678,light,True,False,True,False,2
validation,ROIs2017_115_patch_95,0.0729855,0.06632127,0.6242621,0.6637861,0.0,0,empty/not-detected,True,False,True,False,1
validation,ROIs1970_83_patch_193,0.080146715,0.10005154,0.09900169,0.37584075,0.00018310546875,12,light,True,False,True,False,0
validation,ROIs1868_127_patch_117,0.099613145,0.3225715,0.10391587,0.4468925,0.0380096435546875,2491,light,False,True,False,False,0
validation,ROIs1970_57_patch_181,0.05038305,0.06263322,0.088363044,0.089740835,7.62939453125e-05,5,light,True,False,False,False,0
validation,ROIs2017_69_patch_153,0.03943745,0.61689574,0.05092892,0.18360107,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs1970_112_patch_45,0.2595164,0.10121446,0.04598014,0.6495724,0.5753173828125,37704,heavy,False,True,False,True,2
validation,ROIs2017_69_patch_184,0.039806183,0.60188,0.044658296,0.21273497,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs2017_115_patch_225,0.06965546,0.07045876,0.1671802,0.70716405,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs2017_69_patch_159,0.037315115,0.61998683,0.040992003,0.3390565,3.0517578125e-05,2,light,True,False,False,False,0
validation,ROIs1970_112_patch_250,0.57410777,0.082620375,0.15589681,0.24461278,0.997283935546875,65358,heavy,False,True,False,True,1
validation,ROIs1970_57_patch_3,0.07894473,0.100799605,0.08980393,0.111257665,0.0,0,empty/not-detected,True,False,False,False,0
validation,ROIs2017_115_patch_134,0.065720975,0.0607456,0.5199338,0.6903493,0.0001220703125,8,light,True,False,True,False,1
validation,ROIs1970_83_patch_122,0.0851612,0.14787418,0.086396165,0.25532874,0.012481689453125,818,light,True,False,True,False,0
validation,ROIs1970_57_patch_191,0.057642747,0.06916913,0.095327385,0.0921835,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs2017_115_patch_11,0.100833096,0.06793517,0.19925441,0.74069536,0.0391082763671875,2563,light,True,False,True,False,1
validation,ROIs2017_115_patch_67,0.074831225,0.07121811,0.10477485,0.7234398,0.001007080078125,66,light,True,False,True,False,1
validation,ROIs1970_83_patch_275,0.0948404,0.1791687,0.10599093,0.30849254,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs1868_127_patch_68,0.09317828,0.47764516,0.08983748,0.46464354,0.0367431640625,2408,light,True,False,False,True,2
validation,ROIs1970_83_patch_97,0.08511981,0.1267287,0.103545286,0.2414177,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs2017_130_patch_121,0.08987865,0.05269119,0.05861894,0.1759806,0.0212249755859375,1391,light,False,True,False,True,1
validation,ROIs1970_112_patch_194,0.29901317,0.41944474,0.226642,0.5133462,1.0,65536,heavy,False,True,False,True,2
validation,ROIs1970_57_patch_243,0.060597606,0.07201185,0.10293717,0.0955818,0.0008544921875,56,light,True,False,True,False,0
validation,ROIs1868_127_patch_115,0.08528683,0.25829908,0.09753252,0.45368347,0.0178680419921875,1171,light,False,True,False,False,0
validation,ROIs2017_69_patch_248,0.044790894,0.6821491,0.05338706,0.29669026,4.57763671875e-05,3,light,False,True,False,False,0
validation,ROIs2017_130_patch_7,0.1084943,0.11081034,0.103835166,0.12812041,0.019256591796875,1262,light,False,True,False,True,2
validation,ROIs1970_57_patch_212,0.058824237,0.0679304,0.104310215,0.08904416,0.0,0,empty/not-detected,True,False,False,False,0
validation,ROIs1970_112_patch_113,0.2729609,0.11973705,0.03360678,0.73718476,0.7417449951171875,48611,heavy,False,True,False,True,2
validation,ROIs2017_115_patch_42,0.068791725,0.06613483,0.10289984,0.7093309,0.0,0,empty/not-detected,True,False,True,False,1
validation,ROIs1970_57_patch_42,0.06913288,0.09483126,0.08316133,0.11320581,0.0,0,empty/not-detected,True,False,False,False,0
validation,ROIs1970_83_patch_244,0.076002695,0.16057363,0.089382984,0.17015752,0.0005035400390625,33,light,True,False,False,False,0
validation,ROIs2017_115_patch_133,0.070047274,0.060336985,0.628539,0.6677319,0.0,0,empty/not-detected,True,False,True,False,1
validation,ROIs1970_57_patch_34,0.059749983,0.083959475,0.07577066,0.101688385,0.0,0,empty/not-detected,True,False,False,False,0
validation,ROIs2017_130_patch_229,0.10185819,0.10650692,0.098110415,0.12507522,0.004241943359375,278,light,False,True,False,True,2
validation,ROIs2017_69_patch_235,0.04261908,0.6686073,0.049966983,0.20351134,1.52587890625e-05,1,light,False,True,False,False,0
validation,ROIs2017_115_patch_31,0.09941588,0.0744367,0.12313498,0.7370529,0.072021484375,4720,light,False,True,False,True,1
validation,ROIs2017_69_patch_157,0.03677965,0.61735725,0.040168066,0.38994086,0.000274658203125,18,light,False,True,False,False,0
validation,ROIs1970_57_patch_166,0.06187712,0.07737905,0.089200296,0.10544043,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs2017_69_patch_39,0.04239127,0.6181614,0.045022245,0.42610225,6.103515625e-05,4,light,True,False,True,False,0
validation,ROIs1868_127_patch_233,0.09237143,0.53071105,0.09963969,0.50802445,0.0001220703125,8,light,True,False,True,False,0
validation,ROIs2017_130_patch_242,0.08766839,0.06512771,0.067148104,0.10806708,0.0147857666015625,969,light,False,True,False,True,1
validation,ROIs1970_57_patch_151,0.07179606,0.0882728,0.09303218,0.121969245,0.001922607421875,126,light,True,False,False,False,0
validation,ROIs2017_130_patch_52,0.10797365,0.13136072,0.102986425,0.11163444,0.0727081298828125,4765,light,False,True,False,True,2
validation,ROIs1970_83_patch_276,0.08729993,0.1584452,0.09339337,0.33527914,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs1970_57_patch_171,0.067241065,0.080564074,0.09109741,0.09983648,0.0,0,empty/not-detected,True,False,False,False,0
validation,ROIs2017_130_patch_173,0.0936614,0.05965732,0.059560847,0.12166568,0.00018310546875,12,light,True,False,True,False,2
validation,ROIs1868_127_patch_252,0.12130119,0.55536526,0.12731287,0.18465957,0.0055999755859375,367,light,True,False,True,False,0
validation,ROIs1970_57_patch_201,0.05722022,0.07380708,0.08546899,0.10219157,0.0,0,empty/not-detected,True,False,False,False,0
validation,ROIs2017_130_patch_31,0.09520444,0.059302315,0.05452071,0.09164396,0.0193023681640625,1265,light,True,False,True,False,2
validation,ROIs2017_115_patch_131,0.067711465,0.05848087,0.07546809,0.7266608,0.0013580322265625,89,light,True,False,True,False,1
validation,ROIs2017_130_patch_64,0.10024166,0.09579481,0.092961,0.17358303,0.00054931640625,36,light,False,True,False,True,2
validation,ROIs2017_69_patch_271,0.044730682,0.6557548,0.053027697,0.2081524,0.00018310546875,12,light,False,True,False,False,0
validation,ROIs1970_112_patch_243,0.658463,0.07562049,0.061691836,0.6387529,1.0,65536,heavy,False,True,False,True,2
validation,ROIs1970_83_patch_4,0.07320989,0.17031902,0.06474042,0.26686293,0.0360565185546875,2363,light,True,False,False,True,2
validation,ROIs2017_130_patch_19,0.10054193,0.05433082,0.047685433,0.093483664,0.085418701171875,5598,light,True,False,True,False,2
validation,ROIs2017_115_patch_58,0.06505974,0.059582323,0.22806628,0.70567936,4.57763671875e-05,3,light,True,False,True,False,1
validation,ROIs2017_69_patch_53,0.03427665,0.50902677,0.03777223,0.5998952,0.000335693359375,22,light,True,False,False,False,0
validation,ROIs2017_69_patch_46,0.031484738,0.5784577,0.035579585,0.39255515,6.103515625e-05,4,light,False,True,False,False,0
validation,ROIs1970_83_patch_250,0.08514351,0.25970668,0.099399105,0.4054622,0.0009002685546875,59,light,False,True,False,False,0
validation,ROIs1970_83_patch_166,0.09171391,0.13424984,0.089774154,0.23927218,0.0130615234375,856,light,True,False,False,True,2
validation,ROIs1970_57_patch_203,0.06675095,0.08576812,0.089572534,0.11872444,0.0,0,empty/not-detected,True,False,False,False,0
validation,ROIs2017_69_patch_189,0.039140314,0.642897,0.042806298,0.54997885,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs1970_57_patch_79,0.071167,0.08710477,0.087479755,0.10888241,0.000335693359375,22,light,True,False,False,False,0
validation,ROIs1970_57_patch_226,0.06179589,0.074036956,0.11060058,0.08208643,0.0,0,empty/not-detected,True,False,False,False,0
validation,ROIs2017_69_patch_92,0.038611356,0.4805086,0.043069392,0.6278635,0.0001068115234375,7,light,True,False,False,False,0
validation,ROIs1868_127_patch_147,0.11539467,0.16300467,0.12826255,0.1941872,0.1481781005859375,9711,medium,False,True,False,False,0
validation,ROIs1970_83_patch_32,0.054245576,0.13425241,0.05406276,0.32708657,0.0,0,empty/not-detected,True,False,True,False,2
validation,ROIs2017_115_patch_37,0.06205387,0.06366898,0.074961655,0.7755802,0.000335693359375,22,light,True,False,True,False,0
validation,ROIs2017_130_patch_182,0.100348555,0.062566206,0.057753604,0.096214004,0.062347412109375,4086,light,False,True,False,True,2
validation,ROIs2017_69_patch_257,0.042191792,0.68752086,0.048655197,0.12338087,4.57763671875e-05,3,light,False,True,False,False,0
validation,ROIs1868_127_patch_39,0.089021765,0.5068062,0.09687175,0.52340376,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs1868_127_patch_82,0.105498314,0.28363296,0.10863054,0.44611374,0.04150390625,2720,light,False,True,False,False,0
validation,ROIs2017_130_patch_181,0.09248034,0.065778494,0.06930678,0.103752285,0.0108795166015625,713,light,False,True,False,True,1
validation,ROIs1970_83_patch_168,0.090737894,0.104068495,0.10248185,0.2059057,0.01312255859375,860,light,True,False,True,False,0
validation,ROIs1868_127_patch_178,0.09010668,0.5042768,0.096367985,0.44758484,0.001434326171875,94,light,True,False,True,False,0
validation,ROIs1970_57_patch_118,0.08276201,0.09897492,0.09815692,0.11039425,7.62939453125e-05,5,light,True,False,False,False,0
validation,ROIs2017_130_patch_227,0.11712073,0.08126796,0.0743132,0.109094,0.08209228515625,5380,light,True,False,False,True,2
validation,ROIs1970_112_patch_155,0.10834127,0.08711639,0.049304202,0.65435225,0.264556884765625,17338,medium,False,True,False,True,2
validation,ROIs1970_112_patch_214,0.38019365,0.0822913,0.34465742,0.5547432,0.802276611328125,52578,heavy,False,True,False,True,1
validation,ROIs1970_112_patch_145,0.53069335,0.16880663,0.02270949,0.61309433,1.0,65536,heavy,True,False,False,True,2
validation,ROIs2017_115_patch_124,0.081332326,0.061825324,0.10295397,0.7510627,4.57763671875e-05,3,light,True,False,True,False,1
validation,ROIs2017_115_patch_251,0.06101556,0.06161043,0.60605353,0.652527,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs2017_115_patch_127,0.077087134,0.06178846,0.09352405,0.7722793,3.0517578125e-05,2,light,True,False,True,False,1
validation,ROIs1970_57_patch_21,0.064269766,0.08675786,0.07786959,0.110743016,0.0,0,empty/not-detected,True,False,True,False,0
validation,ROIs1970_83_patch_117,0.08431794,0.13627395,0.09529567,0.19659798,0.005157470703125,338,light,False,True,False,False,0
validation,ROIs1970_112_patch_181,0.5064742,0.11924655,0.024240263,0.6185622,1.0,65536,heavy,True,False,False,True,2
validation,ROIs2017_130_patch_183,0.095034204,0.06038606,0.061193727,0.10806176,0.01226806640625,804,light,True,False,True,False,1
validation,ROIs2017_130_patch_129,0.09700025,0.0757241,0.0784879,0.12349465,0.0282135009765625,1849,light,False,True,False,True,1
validation,ROIs2017_115_patch_130,0.06590896,0.060047403,0.083408184,0.7378214,4.57763671875e-05,3,light,True,False,True,False,1
validation,ROIs2017_69_patch_41,0.037923217,0.60834235,0.04082197,0.38489243,4.57763671875e-05,3,light,True,False,False,False,0
validation,ROIs1970_57_patch_145,0.05157777,0.06378636,0.08174256,0.08890453,0.0,0,empty/not-detected,True,False,False,False,0
validation,ROIs2017_115_patch_211,0.061989043,0.06166669,0.53129023,0.64707834,0.0,0,empty/not-detected,True,False,True,False,1
validation,ROIs1970_57_patch_253,0.059837025,0.075033695,0.09047589,0.10906069,0.000701904296875,46,light,True,False,False,False,0
validation,ROIs1970_57_patch_92,0.056207977,0.06966745,0.08462642,0.09148302,0.0,0,empty/not-detected,True,False,False,False,0
validation,ROIs1970_83_patch_223,0.087275214,0.13811383,0.100848146,0.21518885,0.0003509521484375,23,light,True,False,True,False,0
test,ROIs1970_83_patch_259,0.087106355,0.19115107,0.09663053,0.25616437,0.0,0,empty/not-detected,True,False,True,False,0
test,ROIs1868_127_patch_207,0.08672616,0.49749672,0.09648464,0.41153532,0.00555419921875,364,light,True,False,False,False,0
test,ROIs2017_69_patch_80,0.03423452,0.5819342,0.03886217,0.2651362,0.0,0,empty/not-detected,True,False,True,False,0
test,ROIs2017_115_patch_153,0.06837001,0.0652791,0.40120897,0.6958607,0.002227783203125,146,light,True,False,True,False,1
test,ROIs1970_112_patch_244,0.65202487,0.1391365,0.04389933,0.58761346,1.0,65536,heavy,False,True,False,True,2
test,ROIs1868_127_patch_238,0.09525334,0.6423687,0.11228981,0.1540116,0.030364990234375,1990,light,True,False,True,False,0
test,ROIs2017_130_patch_12,0.09566924,0.07230054,0.060862686,0.119353265,0.0315399169921875,2067,light,True,False,True,False,2
test,ROIs2017_69_patch_42,0.03215636,0.6099379,0.035335086,0.5559421,0.0,0,empty/not-detected,True,False,True,False,0
test,ROIs1970_83_patch_83,0.114841394,0.1238337,0.10327662,0.2749032,0.1768035888671875,11587,medium,False,True,False,True,2
test,ROIs2017_130_patch_259,0.088074446,0.080354385,0.06329012,0.07487618,0.01214599609375,796,light,True,False,False,True,2
test,ROIs2017_115_patch_65,0.07191523,0.06615771,0.24301845,0.7105685,0.007171630859375,470,light,True,False,True,False,1
test,ROIs1970_83_patch_214,0.07897802,0.124445915,0.0965488,0.34172595,0.002227783203125,146,light,True,False,False,False,0
test,ROIs1970_112_patch_199,0.54775655,0.09499671,0.03021682,0.6529513,1.0,65536,heavy,False,True,False,True,2
test,ROIs1970_83_patch_167,0.08143383,0.12945452,0.0950728,0.22453102,0.0,0,empty/not-detected,True,False,True,False,0
test,ROIs2017_115_patch_114,0.07608941,0.05852138,0.645632,0.6709913,0.0,0,empty/not-detected,True,False,True,False,1
test,ROIs1868_127_patch_93,0.09918864,0.5082133,0.0995563,0.2621537,0.0925445556640625,6065,light,False,True,False,False,0
test,ROIs2017_130_patch_191,0.10981742,0.085142866,0.07756923,0.108274326,0.029693603515625,1946,light,True,False,False,True,2
test,ROIs2017_69_patch_216,0.046031885,0.7075319,0.05418331,0.35233283,0.0006103515625,40,light,False,True,False,False,0
test,ROIs2017_130_patch_204,0.09942538,0.08029366,0.07785971,0.10940026,0.0081939697265625,537,light,True,False,True,False,2
test,ROIs2017_115_patch_9,0.07668058,0.062757194,0.44890243,0.7446126,0.0,0,empty/not-detected,True,False,True,False,1
test,ROIs1970_57_patch_205,0.068732195,0.07977982,0.10242114,0.09930304,0.0,0,empty/not-detected,True,False,False,False,0
test,ROIs1970_112_patch_153,0.07101958,0.116389245,0.116378844,0.63905424,0.10406494140625,6820,medium,False,True,False,False,0
test,ROIs1868_127_patch_23,0.08948182,0.3715366,0.09460733,0.5580868,1.52587890625e-05,1,light,True,False,True,False,0
